hesitation_ms,correction_rate,response_latency,touch_pressure,swipe_velocity,replay_count,hint_request_count,stylus_deviation,inter_tap_interval,read_aloud_pause_ms,syllable_rate,disfluency_count,kalman_innovation,whisper_wer_proxy,label_CLI,label_PSI,label_VSI,label_FI,label_ES,label_ERI,profile
1051.4202225075842,0.22063900107375298,560.1999930106363,0.7927815186233118,340.57142319157265,2,0,3.4553417907530157,411.0521924396273,364.0968149447536,2.9659456037802343,0,2.9483469584335995,0.1981,0.2922,0.1855,0.037,0.1892,0.8045,0.1225,td
3607.4374417784675,0.7008188272284182,1509.2757975326156,0.7433471154725808,139.53416380425907,2,6,23.551483538106517,628.0577771486655,2126.69486966013,1.405312688554402,5,14.018592460176595,0.8451,0.5325,0.7877,0.666,0.7093,0.4273,0.6921,at_risk
3687.668545130128,0.48765907284963766,2541.120002281951,0.750046350982386,132.76467650587244,5,0,16.89853549990956,793.2393213493244,1896.0960567982488,1.3867062693733745,6,10.260899697931219,0.6012,0.6948,0.5463,0.7182,0.8224,0.089,0.5436,at_risk
4002.28557981999,0.7191002034983578,2282.552640500313,0.8395601392271853,112.88022876479977,2,4,24.7539632423685,1058.1032070091314,1401.1382409385553,0.9409901812317094,6,15.300177346832822,0.5452,0.9106,0.6416,0.471,0.7609,0.2854,0.779,at_risk
2252.2561598467682,0.9144434898228451,2328.8141827899926,0.9727527271516956,169.58529912601,4,1,18.667083347717874,1026.0062814388587,1624.1898808731544,1.6760439638393254,2,14.602271799699864,0.8386,0.4777,0.6571,0.5949,0.5088,0.1929,0.9128,at_risk
2194.127901136266,0.16676487235933243,1276.5218738378271,0.5327929637839215,249.5330442666237,2,2,7.207297436007082,854.4582855729643,1534.692171943485,1.935770767370364,1,9.932297881960036,0.2568,0.4963,0.329,0.3152,0.4178,0.3613,0.1727,mild
3934.617893310661,0.2973309184901951,4203.431797349576,0.7625089435265092,94.18744788227694,3,2,21.5331864297252,879.1249265251578,1655.832857062957,0.9441838735827062,2,9.930646849194364,0.6944,0.7903,0.4479,0.7851,0.7792,0.3324,0.3247,at_risk
2992.4706412193786,0.9175245138370715,2642.6433165883072,0.8666445280280679,130.61548267450593,3,3,25.21270254545604,1153.3468614478345,1855.289522861709,0.84283444771163,2,12.094818344202988,0.2682,0.8119,0.9862,0.7308,0.5662,0.3037,0.7877,at_risk
4347.050506619169,0.8921740534834863,2190.8277624773827,0.20598901290912303,90.9752604899729,3,3,17.712335430546737,775.6972660730239,1350.1850710600663,1.3361090590224014,4,13.865880122811994,0.5018,0.5803,0.7497,0.6189,0.4528,0.3055,0.6536,at_risk
1987.5183665100153,0.44626284391497745,2961.539734055274,0.7214956644026119,123.94578325912006,3,2,15.986964286236361,918.9798921398633,1585.5828724191092,1.8217074868418832,4,16.218108876253947,0.919,0.8531,0.7267,0.7052,0.4732,0.2228,0.4665,at_risk
864.3779876885104,0.004781007061013238,497.48537846441394,0.5375712653913176,391.54795350765653,0,0,4.02966937660756,350.3031961733293,441.49655890048206,2.4293178580237083,1,4.066772954367008,0.0933,0.2114,0.1854,0.1459,0.1215,0.8065,0.064,td
3847.34215404715,0.8247846316874787,2018.7616083079984,0.46464642837669895,116.71976077487908,4,3,18.992505499141053,426.2641173459517,1786.940983431855,1.7278947413317964,8,14.303208797613662,0.569,0.7159,0.6727,0.673,0.5007,0.3363,0.6435,at_risk
2651.3570344806753,0.6461153359460476,1811.0339506779567,0.81373710219758,132.41014909053976,4,3,24.89468915322278,1066.6665926715314,1373.0307236094231,1.7292564516934714,4,16.51720690209096,0.366,0.7486,1.0,0.6265,0.7256,0.1864,0.529,at_risk
2969.758166441317,0.8982864932692396,2301.768685573794,0.7230481231273298,157.397059313746,4,7,24.948796075539093,954.7020432068949,2285.249971174271,1.3357191705493907,11,21.063848224415846,0.5852,0.6614,0.665,0.4718,0.6414,0.2796,0.9327,at_risk
2066.974069827365,0.8432172098276027,2196.997785605682,0.5579465079688317,121.60865821743744,1,0,16.996483452961698,627.2586699979023,1148.4828015847038,2.0628174611327657,1,6.8787307916567055,0.3513,0.5686,0.4818,0.305,0.4519,0.6087,0.4461,mild
1020.0608335391803,0.22181033862555893,873.3526926020645,0.5642943393451715,237.49777890110425,0,0,2.627570121860131,332.4151689379235,464.96460826051054,2.5613913906154036,1,5.026844320850998,0.5185,0.1434,0.2913,0.0738,0.179,0.7701,0.17,td
1221.5211710535777,0.019096255921426067,748.1238877303083,0.6707082761926411,198.09826681660573,0,0,6.213087672025786,229.02783102997813,418.7155968126781,3.494718686414549,0,4.455297772800852,0.2959,0.1849,0.2025,0.0732,0.2787,0.7745,0.0935,td
1076.6627458849289,0.06131762299075904,509.17610093934104,0.5855641378388211,255.6039260653933,3,0,6.278805660771983,484.4633277047083,355.5476401686445,3.5650562638423913,2,3.5141291221325304,0.1282,0.1108,0.0358,0.1588,0.2083,0.7613,0.2056,td
638.8499085179228,0.07542088277344047,846.4085209486481,0.42211927592209686,268.15962798536174,0,0,5.635118026986219,441.85298724321945,320.5801995471594,3.3553106557229992,0,3.8889345300871327,0.191,0.1552,0.049,0.1167,0.2221,0.6557,0.1084,td
1801.279254189341,0.8326881443514053,3162.7123783604993,0.7673785819801434,57.457842847413474,3,2,24.00308733154946,1095.7673844233595,1769.7139736886843,1.9777618101705334,1,20.137387281836947,0.628,0.6762,0.7838,0.6052,0.6489,0.2859,0.4525,at_risk
1987.7915936655463,0.6825049888666348,2755.3303015640818,0.49133981387324177,88.27600850941306,2,2,18.1277010419512,835.9977888781281,1654.9475824521023,1.2080855278438782,2,11.502746950958414,0.4318,0.8202,0.6849,0.5492,0.8298,0.3452,0.6305,at_risk
1013.4666385849596,0.44124322943556155,415.1077392342488,0.3233868834114706,263.77229557634433,0,0,8.164799105382922,426.58111103115994,405.2816575847374,2.677056165537901,2,3.4646190067284928,0.2652,0.1146,0.1441,0.1015,0.2793,0.7287,0.1143,td
1712.2588073418772,0.6107029387495843,3303.640237587969,0.7339632594123806,144.57582490024316,3,3,22.52887954360959,951.8683818319413,2905.928744741678,1.1240712709534189,7,9.517203397513086,0.5186,0.8819,0.6658,0.3501,0.9929,0.2931,0.61,at_risk
2315.5930297759,0.6930104795932712,1155.6117473791599,0.4940265805460493,284.0962932182511,2,2,18.386656235127383,984.6593940933544,1260.4967786292284,2.6265770440175924,0,7.248295993021803,0.6775,0.4934,0.4334,0.3818,0.4578,0.5779,0.5854,mild
3581.2117305817437,0.7473196210471841,2376.3575572706036,0.7635052506457547,137.2022056269142,4,4,11.721181316333539,1226.929024617218,1635.8372226338504,1.9100054143225713,6,16.36496417200666,0.5171,0.6714,0.8457,0.4466,0.5903,0.3666,0.5822,at_risk
1343.8367899340483,0.12206897615735603,704.1975776306882,0.49570354380458037,322.7610548494225,2,1,4.595591582201794,407.37075110212703,621.6467665665174,3.165932324896991,2,2.529909307374956,0.1126,0.2683,0.023,0.2501,0.3295,1.0,0.2209,td
1996.7555447393274,0.6504105920365638,2147.552612360157,0.47585338119395426,146.89691512151705,1,1,15.10519802615121,860.0692540225288,1198.9219751879077,2.063760900444409,0,7.530807988982902,0.4342,0.3013,0.3813,0.4651,0.4834,0.8048,0.4966,mild
818.1396958123415,0.06448198571216589,804.4521205830539,0.4004261888872993,254.46174937901108,0,0,4.024751662087287,360.4704132709345,363.92529644157173,2.796791793147376,0,2.3053015582260468,0.1988,0.241,0.186,0.1992,0.2467,0.8245,0.1377,td
1340.2485161720856,0.3593183134134278,1349.619351089609,0.707136015158863,66.96290217482118,3,0,10.013909578086764,358.17222922069163,1008.3593848134443,2.012335079000137,3,7.007840528346972,0.5885,0.2552,0.3934,0.4704,0.5022,0.5048,0.2506,mild
1061.1146469333216,0.29081395805590365,906.7520366153391,0.49908572349265157,363.5010264040068,0,0,5.8345089437319615,372.2455144959095,372.5837134651717,3.1608418934648235,2,4.242633726726368,0.306,0.1386,0.3103,0.3,0.0247,0.952,0.1173,td
1544.4141942068684,0.42255047438442467,1670.8317117047275,0.7168898836999162,214.32589677162267,0,0,6.7805592739853005,554.1708823705949,979.5243830580357,2.4147400984472505,2,5.923800707994871,0.5404,0.5176,0.3413,0.5063,0.5954,0.659,0.4605,mild
2851.8998031170527,0.7799615797044224,2493.870817983219,0.7012466651894298,132.6729794384027,3,3,13.14786717629864,913.453451247646,1037.144468928509,1.5676321526485704,5,18.079687269659352,0.4823,0.7926,0.779,0.5323,0.8694,0.2689,0.7007,at_risk
4278.100401051003,0.7425692689003267,4185.192710036073,0.6367710822276145,140.7942869400213,7,0,17.61241111117759,877.9321273042908,2149.9640241102793,1.559940321112522,2,14.658689841645526,0.4051,0.6157,0.5347,0.6612,0.6971,0.3138,0.7523,at_risk
742.9707097684027,0.07146972879037104,723.8736403063526,0.5430658985328383,399.2655542353776,1,1,10.011580629712185,314.1715508886086,400.4123620326906,3.0659280921670353,3,4.013347434946797,0.3085,0.1137,0.0728,0.2812,0.1188,0.8777,0.1825,td
4139.984715469817,0.453126259773151,2649.5094929437655,0.7744124944449204,149.24962069300292,2,4,21.71124601997502,737.7929456267343,1309.0793375310222,1.6387466111114153,0,16.607675185472857,0.7535,0.6247,0.8272,0.6857,0.538,0.2583,0.9066,at_risk
4281.367284297964,0.23154952554392297,2970.0535087295552,0.7852318299992093,70.71353174806312,3,3,21.38984006186204,1152.407795078921,2518.7280270042584,1.4131026246254519,4,17.11662063158139,0.5322,0.5928,0.7088,0.6473,0.5875,0.4833,0.7816,at_risk
2307.8200664348033,0.138491630305887,1196.0256884110474,0.585771431115141,133.2451877651841,3,0,5.341975701607282,751.4875704821885,1267.3226871207187,2.3370213746189545,2,7.514588813289996,0.3624,0.5865,0.3867,0.4446,0.2978,0.6276,0.332,mild
1072.5638903194183,0.3654238532083041,650.0748733476099,0.4204543833265585,421.89733647090344,1,0,5.861551555417906,419.30234598295743,491.5078975529003,3.9094443586617107,1,3.127102395317869,0.2363,0.2002,0.1389,0.0318,0.0289,0.9938,0.177,td
3215.716578457424,0.6526219357364215,2069.5644459251894,0.724049028213922,136.57996872383154,4,3,12.785318303510332,798.2668541322496,1703.615068648352,1.2527189757086383,5,17.251771965182957,0.7507,0.3656,0.5729,0.5933,0.633,0.5305,0.6895,at_risk
3992.1815936493235,0.8988228299020731,3247.252169628523,0.847403026838774,141.8385238211648,6,1,19.671737104734177,879.8517919312301,1863.8145361284298,1.463734228330862,6,16.041374116824514,0.8863,0.5583,0.6609,0.7006,0.779,0.3273,0.881,at_risk
3407.805109549967,0.5082563835500311,3027.3893551420415,0.6146823950796048,39.65620791198381,5,5,12.940600254177326,992.1707764279557,2787.8267186908747,1.3282163122896968,3,11.345357901242233,0.8745,0.5709,0.5806,0.6421,0.8537,0.1796,0.7477,at_risk
3324.8163750642725,0.8090805353913737,3598.1930312958275,0.8640751014645888,140.07693198886483,1,2,23.28859081444316,928.1015395134186,2039.0871971259312,0.963748017678042,2,14.656665452244525,0.9041,0.4262,0.6377,0.6095,0.5919,0.4971,0.9489,at_risk
2264.7652801545437,0.19559903420932478,1613.086764518497,0.6754432338891946,165.05605796788458,4,4,7.454356372487955,636.563726917988,1150.5068535917292,2.2459021180766525,4,7.338337988763027,0.456,0.4629,0.3873,0.2883,0.2126,0.457,0.3153,mild
4543.379674170428,0.9583960464238931,2211.354105209261,0.5840994735686401,94.84601755266843,4,4,22.738918292619214,812.8960219673763,2249.5874217470778,1.446282441259309,5,13.284304542801014,0.7013,0.6595,0.6926,0.4326,0.6928,0.2488,0.4915,at_risk
2833.8704913928614,0.5961530429788539,3112.065757374896,0.5835246715718857,117.66562558093881,5,1,10.106584519240876,1171.1142686283215,2010.8723243087895,1.8887849106865395,1,11.574896925792826,0.7963,0.5585,0.5823,0.4342,0.8574,0.1298,0.7479,at_risk
1008.9262817212763,0.18523866669795214,817.5101291380424,0.47064384870342696,358.15153547501086,0,0,0.9377983147913511,465.5305255215217,578.444746108285,3.982790925299382,0,4.595780958687207,0.3454,0.1792,0.174,0.132,0.1962,0.9611,0.0795,td
3839.2418902933223,0.8728524928532768,3091.3462179692638,0.6424106223918754,86.96890280092902,5,2,17.709375224822562,1159.1094934505234,1816.1070364976842,1.4205270626882864,4,14.118589616167473,0.6427,0.681,0.6184,0.9616,0.7826,0.2968,0.8939,at_risk
4191.750595606733,0.4941405494824584,2665.60435282454,0.6381762661894549,101.54604690834641,4,2,23.619925730688887,1220.8085774598578,1772.3090658880108,1.4751298569182631,3,16.48994841954879,0.4887,0.7854,0.6333,0.8235,0.6511,0.5221,0.8023,at_risk
562.6489154379666,0.4834875430937874,562.1906470765624,0.31956238896637357,277.49501754991866,0,0,8.418342994818289,525.6976626553752,452.47304481425437,3.6735027685308905,0,3.1198180289171233,0.3923,0.2448,0.1616,0.1676,0.1957,0.6403,0.273,td
808.0427881495704,0.07996699981344432,953.873944619919,0.3845011664309518,275.1463375588271,0,2,5.204114022195588,471.8057679872015,284.6217075312427,2.180249291839748,0,2.117018026795251,0.1905,0.2073,0.0,0.0612,0.1548,0.7526,0.1183,td
1910.7898662054579,0.5600656417782294,1230.3667320112722,0.5487883948855333,218.32760577436747,1,2,11.74150566924099,694.9959166238556,822.007032214432,2.3328223299381055,2,5.971702886157363,0.2133,0.3148,0.3696,0.2966,0.6026,0.3902,0.24,mild
1037.9460205718528,0.14985891585047206,790.6364826279429,0.35943538980763595,179.91429101969024,1,0,1.4025701785804743,384.2271925651813,429.2310170001869,3.1841378881873523,0,2.8734598065090426,0.1386,0.1507,0.1487,0.1289,0.2231,0.7822,0.1477,td
4424.651221276502,0.9287553981270446,2930.6505536541936,0.7424885510547123,99.23457790234197,2,1,15.39989706342078,1139.7781209326315,1694.9096558976405,1.2167428911823888,5,14.701683639203742,0.6298,0.6855,0.6222,0.53,0.8216,0.2825,0.7149,at_risk
738.8368194119785,0.10670628158728544,350.7508256703572,0.5058308037464886,263.23655034578746,0,1,8.15248812993978,504.3742208357993,374.6336084166218,3.019686291326799,0,3.731215989840998,0.0662,0.1941,0.1641,0.1897,0.2741,0.6322,0.1119,td
1595.3265197080536,0.6757039272808382,1327.3019853857493,0.5869779639113216,236.6062806670187,0,0,13.491442728874954,786.5243717398625,1251.6673622996364,2.09028762406472,3,7.391154979436172,0.369,0.418,0.5267,0.2572,0.4551,0.5333,0.3411,mild
826.6619532401272,0.06489646428925978,781.6055153931622,0.44281863434307256,349.6335596833872,0,0,1.3415066759367087,524.7605043466222,674.7438835911836,2.530562408723177,1,2.6843058629913474,0.173,0.1973,0.0607,0.1071,0.0263,0.7836,0.0942,td
2224.6107105323977,0.39954101000010855,801.2214959313328,0.5349454603281114,208.92799940869028,1,0,10.018743397866816,796.850487332356,1302.4455949224255,1.8786341889425453,2,10.805196181580886,0.5469,0.1937,0.4397,0.4577,0.1234,0.5626,0.5185,mild
1036.8093990846098,0.058845719845896,774.8284218305944,0.5381037367055461,346.55414800244665,0,1,4.733539670380484,329.96830676657214,531.1251748987194,3.77395104424375,0,3.9149877663288737,0.0191,0.3319,0.0636,0.3194,0.1618,0.751,0.2076,td
2215.9369200708566,0.44097979634771,1281.1016544079166,0.5595642819485317,154.0018200049449,0,0,10.338631345156703,547.9702577488976,1390.5307471980664,1.833549210260123,1,6.608118098109502,0.3512,0.3999,0.426,0.1901,0.4209,0.618,0.4579,mild
3961.3252525798925,0.8328206067855033,3979.535574978622,0.6830652038223743,96.57855136807117,4,5,29.029415627737137,1193.924614841129,2387.450131867939,0.8743688163110855,6,14.671998031464991,0.7238,0.7523,0.7731,0.6982,0.6531,0.2751,0.7195,at_risk
704.917338950059,0.13253200105501106,789.7314577928746,0.5819595258435163,318.2175282132884,0,0,5.817798900958084,479.03103916386914,263.84079607206814,3.880677379019544,1,4.0058807621299914,0.2852,0.0924,0.0651,0.1082,0.2656,0.7421,0.122,td
3114.6595167583923,0.7560261638297163,3091.686080966484,0.7093235580633687,144.38289579372554,5,4,20.49653338470384,763.8943422603024,2157.622610352935,1.73871745085729,4,14.316148281498187,0.5203,0.7198,0.4501,0.6917,0.809,0.2543,0.746,at_risk
844.951066264015,0.20138771767140629,619.0898143788239,0.5589076585849677,294.3542872160621,1,1,4.117975369313142,470.8035972345507,365.3751257630048,3.52569536015196,2,3.4924450000790257,0.4788,0.0454,0.2349,0.0193,0.022,0.7212,0.0009,td
968.039507456358,0.06982461416282679,426.04338050278017,0.4286298826529476,275.5216748816201,0,1,9.293089584647149,394.9361211214558,291.3742160904295,3.106166760554474,0,3.1467214552301574,0.4509,0.3187,0.1082,0.2032,0.2631,0.9313,0.2931,td
1949.8827181952356,0.051246940654813805,1798.7226276762292,0.29340398535249934,127.43864090552454,0,1,8.556931926935263,380.5186190547361,1294.1536481434587,1.9867410521369715,1,8.662496030820256,0.3728,0.4565,0.5156,0.5042,0.5249,0.459,0.5227,mild
2009.4598923014453,0.2201765943034404,875.3312408078006,0.7504067362206224,253.20798379540855,1,1,10.46691494015999,458.74595728415306,612.373572020859,3.0329226538823537,6,5.995594544611041,0.424,0.4295,0.398,0.5579,0.3167,0.3152,0.5122,mild
2696.5199241005844,0.5694648581342554,3960.9676714057327,0.4567176482723121,116.53286430655601,3,1,15.851430412980378,629.0911287708165,1895.0064212107463,1.324232755862241,2,17.943841866402565,0.6817,0.6522,0.7321,0.6332,0.5799,0.2762,0.7706,at_risk
897.6608349578781,0.23558110459743864,1142.7109576460166,0.5827506332965066,384.45750678285833,0,0,4.719438418578187,401.95229106580945,625.1296982867227,2.7479822269372645,0,3.605179366042887,0.1907,0.3182,0.1526,0.0747,0.3535,0.723,0.2832,td
1236.0338412296824,0.7174177191869909,861.3776441386118,0.43243530014490666,261.0832072997268,0,0,2.56195879135132,490.8526970510852,511.7883330184472,3.1004016228081746,1,4.531361192415246,0.3916,0.1442,0.0813,0.2327,0.2889,0.6394,0.1972,td
3675.3184371247476,0.8777462639727668,2693.5074770160604,0.7456396136430214,130.77521458002232,3,6,13.067085940740597,956.746439949667,1904.9412121288713,0.9113546312181913,2,9.654140364968232,0.725,0.5586,0.5947,0.8108,0.8456,0.3643,0.862,at_risk
1739.2713151681899,0.23019813283638293,3246.942579773904,0.6954046433905816,134.24493842924835,3,4,20.093947045345182,1103.5784622962733,2246.2862807193487,1.1243040892161145,4,15.762426385682343,0.6265,0.9136,0.723,0.7969,0.4973,0.1046,0.9444,at_risk
2458.782532304388,0.5189169284769448,2934.0317004344815,0.5234828932329155,148.26530530016885,4,2,17.81438725547133,1040.2173278760638,1765.420537834391,1.6141852479710368,6,15.55351959220557,0.4357,0.7785,0.8034,0.6175,0.605,0.3286,0.802,at_risk
1122.4202553046882,0.042994262766069574,945.3418342675525,0.47255873188429176,236.243921082494,2,1,5.465314812096207,566.0459908946117,478.886434869576,3.008322443833758,0,2.4964984375488823,0.313,0.1992,0.2015,0.1379,0.2245,0.7085,0.0671,td
3151.3105301727414,0.8564448008682678,3707.103005726085,0.7153109879115874,113.49867826574378,3,3,28.23494441144834,838.7065356144232,1283.318521880841,0.9083847565842688,3,12.474514592015053,0.8429,0.7779,0.6567,0.6509,0.7265,0.1379,0.6891,at_risk
1566.5928619231095,0.3967083794128517,1505.39253926627,0.45291533656158556,219.81659905912727,0,2,6.773374594395309,797.3991315770315,1393.8086297614223,2.0351937464427055,1,9.128050589522202,0.6591,0.5505,0.4035,0.4374,0.4663,0.5512,0.5737,mild
4052.534455224494,0.9736978822842954,2144.0049048931996,0.7003036302796507,106.5653226061828,1,1,26.432128379676296,1097.6297832666069,1633.6556585023432,1.2886240202143608,6,19.742193453449467,0.9237,0.7823,0.6857,0.3456,0.6127,0.3445,0.6069,at_risk
1874.5610603567404,0.28202660487072895,1673.5029527162806,0.5936576089813272,227.46874296941837,2,0,12.4622330270727,644.7156151205052,466.0772721012363,2.0756015556905467,2,5.90903034501148,0.1043,0.5224,0.3747,0.5081,0.5491,0.3433,0.2586,mild
4825.025378434822,0.9426514113595035,2114.6107648760344,0.6119951134490181,118.10883241596972,3,6,12.190288588499218,952.1664120958494,1753.4180085137602,1.5824368697486229,4,13.206650308898583,0.6467,0.6267,0.4529,0.6561,0.6819,0.1741,0.7247,at_risk
864.0371416182215,0.09881541291997079,681.8012817144482,0.41383279742630974,272.20089605424783,1,0,5.616980849136841,529.150801173408,508.84968422161586,3.3040803926291433,0,3.041986263477664,0.3596,0.2112,0.127,0.2229,0.1278,0.6606,0.0842,td
1967.248557958411,0.5696416563142871,2245.015544057122,0.5530271764093624,141.37758610734608,4,2,11.764420608149774,847.3015651169867,1826.4278752161217,1.1989276281383372,3,9.414390199674386,0.7582,0.7972,0.6501,0.3645,0.7832,0.3217,0.564,at_risk
808.6552484715259,0.11404846826643583,762.1611160315485,0.3519865470274607,364.32377007742934,0,0,5.383723841990685,497.929433187791,456.688921530911,3.822701674667236,0,3.073878264088617,0.2962,0.1482,0.22,0.2261,0.0919,0.7362,0.2796,td
1768.4706825928793,0.3132842759585244,1874.1751927052505,0.5899938580941873,274.4260471795524,1,1,14.29408549147758,621.050509243681,1352.7975621974379,2.0006451265740894,1,9.40370360276255,0.446,0.5564,0.532,0.3584,0.6296,0.7227,0.4595,mild
2054.480004744513,0.4670823025808329,1558.2444542976766,0.3873596028679448,223.84069874980614,1,3,15.355808901885574,314.8290375695698,871.4184930315397,2.4318278447419575,5,7.823394783197556,0.7599,0.4448,0.3642,0.4977,0.4608,0.7711,0.583,mild
2414.1160970049705,0.29048933183610176,1213.1294855472765,0.4668272215868161,138.93222912997223,0,1,12.589664049677193,508.90740230071964,1368.592351977594,1.3905333499030053,2,5.9138353718256145,0.6689,0.4028,0.3432,0.4875,0.1357,0.6282,0.3473,mild
2628.3141570781027,0.7323599343049908,3029.794615209744,0.6199349290607502,107.89137990628407,2,2,23.89345887333204,1060.9887204031863,1153.291627516633,1.626133724158614,5,16.204896679623122,0.6703,0.6611,0.6475,0.5385,0.8251,0.4076,0.5504,at_risk
3230.6881144661174,0.6222993976055959,3335.08539037196,0.8116482066730405,91.26128609857362,2,6,25.502605544306064,945.0416245863515,1189.0425751467924,2.0254267870124045,3,14.904094567684435,0.7297,0.9197,0.7963,0.5366,0.4981,0.3078,0.6709,at_risk
2865.3546690379158,0.501131538364027,4297.908631612417,0.7213104119201376,73.93219274351947,3,2,14.623589719964356,1038.4073876736477,1378.8990280605017,1.4458452781875728,1,13.795090945568747,0.8652,0.698,0.7806,0.5242,0.6618,0.1999,0.7687,at_risk
3843.062476130894,0.563125140977806,1889.2337875987091,0.6923835702081483,115.69211293520263,3,2,18.682013317224907,840.048126848504,1486.2454056659506,1.585346843076778,3,15.823766196926345,0.93,0.61,0.6386,0.626,0.6702,0.3086,0.6478,at_risk
1072.8407409437095,0.5667781009894022,817.0935653060983,0.44742368903869956,176.1802952150074,1,0,8.19977917591595,438.10435510235015,331.0913390455426,3.0247935403371273,1,3.455262710562727,0.2763,0.169,0.1274,0.1007,0.2344,0.7107,0.1505,td
1062.8908164298696,0.3221354802140291,739.1419451841549,0.6347847041215642,197.70493450217106,0,2,4.469335766866975,429.3721419877796,580.3300610303089,3.569692607329286,1,3.5417929633297365,0.199,0.0,0.2828,0.1404,0.1605,0.7655,0.1752,td
677.9027702656776,0.13751965943210753,970.5628263309725,0.52710623047977,303.582204300657,1,1,6.855069309258825,549.0261611148467,574.1446105153739,3.0158514384538075,1,3.836522046708237,0.4257,0.0826,0.092,0.208,0.0971,0.736,0.1548,td
2192.562941225989,0.5386824805829018,984.2856006858972,0.3882597859148525,211.8274482580058,0,1,4.296697959038999,803.5923870786075,1394.2403511363118,2.45011378586791,1,8.493743154784848,0.4941,0.4946,0.616,0.5182,0.5093,0.5496,0.4302,mild
538.1000115280871,0.07338658073548296,947.3146839052924,0.6182666438069799,284.33545309158876,0,0,3.5503258191350406,472.6287993404877,406.9095116283128,3.160587353106219,0,2.4589057104084344,0.3024,0.2545,0.0401,0.0175,0.275,0.7848,0.1327,td
1503.1128775908878,0.5129779937315926,1800.6022212817609,0.4608565789366772,162.07234861593628,1,1,9.67453728051049,696.3719477151783,1129.0119121975808,2.126427473570597,3,8.651247216807956,0.584,0.2533,0.264,0.4159,0.5042,0.506,0.556,mild
2562.756597795152,0.7351939050476575,2785.1997600949035,0.6361991415556723,163.1273105484135,6,1,12.943283615786306,1077.7594972455784,1573.3793303091568,1.3670189070745127,5,9.04844840748079,0.8069,0.9422,0.6763,0.7985,0.7348,0.2793,0.7143,at_risk
1504.546068685805,0.6089059384344463,2968.5748396897034,0.7256174384952614,166.59852669639605,1,1,16.246727588818594,1038.842205827316,1731.8717116080484,1.5874809171594813,6,12.908164758063531,0.531,0.7777,0.7504,0.5844,0.8005,0.2761,0.7621,at_risk
508.6958831339441,0.08993568534445141,484.16381693645,0.35222202247519185,315.0482260633128,0,0,1.7396635818359636,412.1272045013242,445.891581930826,3.3921868388012983,2,3.7264302725454783,0.2731,0.299,0.1456,0.0016,0.1932,0.828,0.1815,td
1110.2929351467224,0.3681232717114998,2362.5305591134,0.45229953944852924,256.65773549921573,0,3,9.216375927686636,615.7777660356995,1000.5371313486127,1.970680919760447,4,6.799897970178126,0.4136,0.6159,0.3384,0.3743,0.6374,0.5675,0.4886,mild
2874.1968608253374,0.9547524586048973,2090.09272586813,0.6634689157127054,83.32643611764485,3,3,27.75492470150527,948.0464107009985,1836.5875741287894,1.178182683469505,4,8.909688832816197,0.5797,0.7393,0.64,0.4995,0.6962,0.1562,0.5939,at_risk
1125.0408169101458,0.1713885095551169,833.1005346048736,0.42569185583340863,237.5744669830899,0,1,4.751019627653831,423.7026847248113,445.65307138869804,2.8878468389744247,0,2.7176885448081656,0.2309,0.0919,0.3438,0.16,0.3226,0.897,0.2187,td
850.2320846017255,0.4507868821052024,772.6535167075002,0.5052239184866376,277.3839558947954,0,0,2.589571766082529,511.38838108070456,405.81186195464784,3.7078652593059225,0,3.6127536765402533,0.1072,0.1875,0.0658,0.033,0.1795,0.7666,0.0465,td
3171.6539082182517,0.498414469980763,2486.1340581700933,0.7062092012272104,77.4581646017392,4,4,12.604044458538633,917.8076193609987,1978.6906858295583,0.6786419630189878,5,11.371576418673643,0.7793,0.6487,0.8348,0.795,0.7865,0.2619,1.0,at_risk
3321.475567271395,0.8750597825637846,2456.557942201637,0.7603533231244776,166.38212433274168,2,3,22.013550938499918,902.4989841836152,1563.967883097069,1.31067592276715,5,19.760702448152962,0.7498,0.7342,0.7888,0.4392,0.6953,0.1731,0.7609,at_risk
1116.7244761328311,0.32365648348374343,840.6454468651611,0.6246639038506845,274.05993976792064,2,0,6.317358929859495,795.4923724057119,1136.2790514338096,2.6928883863173056,2,7.213970953885516,0.3339,0.4803,0.5768,0.2358,0.2126,0.662,0.3173,mild
805.1310453462056,0.222761767353378,929.8662224559063,0.4996068560390024,310.2704277104149,0,1,6.80569198156386,379.3310499725172,196.9731239368927,3.326649517170519,2,2.3493078122951703,0.2847,0.1705,0.2803,0.1722,0.4144,0.8451,0.0877,td
2733.194451829432,0.7708256897619065,2943.87385325132,0.883018186448174,122.19265953636717,4,2,23.49560518275439,770.8153747605418,2187.3177237174946,1.3152743290527897,4,6.704206799874588,0.6082,0.736,0.6113,0.5597,0.6862,0.2132,0.7173,at_risk
1509.5074291381848,0.10259467082280184,1732.6864327445267,0.4994318712990436,180.65406379086298,2,0,7.585158853446489,743.5082426368305,1205.556995814393,1.5182670278950032,0,8.332197351767066,0.4834,0.3089,0.416,0.2844,0.5538,0.622,0.5285,mild
4570.793244611185,0.7105805076265496,1885.8501274923954,0.7245323610761734,64.19439476304689,2,6,14.424616052074258,801.7124414399664,2547.805864525004,1.4372814165355363,8,11.639816169986068,0.3293,0.8582,0.4916,0.4629,0.6942,0.3515,0.6341,at_risk
